X--Trace 1::[V(vout)],Y--Trace 1::[V(vout)]
0.006625007,-0.103611923
0.006625012,-0.103639712
0.006625022,-0.103695281
0.006625043,-0.103806384
0.006625084,-0.104028455
0.006625166,-0.104472052
0.00662533,-0.105357068
0.006625657,-0.107118428
0.006626313,-0.110606744
0.006627623,-0.117447985
0.006630245,-0.130606194
0.006635488,-0.154956105
0.006645973,-0.196723071
0.006666945,-0.258534945
0.006691945,-0.305120967
0.006716945,-0.33307258
0.006741945,-0.349843548
0.00675,-0.353594159
0.00675,-0.353594152
0.00675,-0.353594038
0.006750001,-0.353593209
0.006750001,-0.353592062
0.006750001,-0.353591761
0.006750001,-0.353591285
0.006750002,-0.353591102
0.006750002,-0.353592523
0.006750002,-0.35359287
0.006750002,-0.353593565
0.006750002,-0.353594954
0.006750003,-0.353597733
0.006750004,-0.353603292
0.006750006,-0.353614408
0.00675001,-0.353636639
0.006750018,-0.353681095
0.006750035,-0.353769987
0.006750067,-0.353947682
0.006750133,-0.354302723
0.006750264,-0.355011411
0.006750526,-0.356423227
0.006751051,-0.359224771
0.006752099,-0.364740643
0.006754196,-0.375432488
0.006758391,-0.395524987
0.006766779,-0.431044881
0.006783556,-0.486775391
0.006808556,-0.542065235
0.006833556,-0.575239141
0.006858556,-0.595143484
0.006875001,-0.603576323
0.006875001,-0.603576416
0.006875001,-0.603576702
0.006875002,-0.603577873
0.006875002,-0.603579277
0.006875002,-0.603579711
0.006875002,-0.603580579
0.006875003,-0.603582316
0.006875003,-0.603585791
0.006875004,-0.603592739
0.006875007,-0.603606634
0.006875012,-0.603634424
0.006875022,-0.603689994
0.006875043,-0.603801099
0.006875084,-0.604023175
0.006875166,-0.60446678
0.00687533,-0.605351813
0.006875657,-0.607113207
0.006876313,-0.610601592
0.006877623,-0.617442966
0.006880245,-0.630601431
0.006885488,-0.654951817
0.006895973,-0.696719596
0.006916945,-0.758532675
0.006941945,-0.805119605
0.006966945,-0.833071763
0.006991945,-0.849843057
0.007,-0.853593742
0.007,-0.853593434
0.007,-0.85359212
0.007000001,-0.853585291
0.007000001,-0.853576495
0.007000001,-0.853573729
0.007000001,-0.853568198
0.007000002,-0.853557135
0.007000002,-0.85353501
0.007000003,-0.85349076
0.007000006,-0.853402263
0.007000011,-0.853225284
0.007000021,-0.85287138
0.007000042,-0.852163788
0.007000083,-0.850749475
0.007000165,-0.847924321
0.007000329,-0.842287878
0.007000656,-0.831070218
0.007001312,-0.808854011
0.007002622,-0.765283871
0.007005244,-0.681482557
0.007010487,-0.526404108
0.007020972,-0.260400831
0.007041944,0.133263417
0.007066944,0.42995805
0.007091944,0.60797483
0.007116944,0.714784898
0.007125001,0.738677084
0.007125001,0.738677307
0.007125001,0.738677652
0.007125002,0.738677743
0.007125002,0.738677286
0.007125002,0.738677104
0.007125002,0.73867674
0.007125003,0.738676013
0.007125003,0.738674558
0.007125004,0.738671648
0.007125007,0.738665828
0.007125012,0.738654189
0.007125022,0.738630915
0.007125043,0.738584381
0.007125084,0.738491371
0.007125166,0.738305579
0.00712533,0.737934907
0.007125657,0.737197194
0.007126313,0.735736178
0.007127623,0.732870851
0.007130245,0.727359782
0.007135488,0.717161276
0.007145973,0.699667962
0.007166945,0.673779213
0.007191945,0.654267528
0.007216945,0.642560516
0.007241945,0.63553631
0.00725,0.633965436
0.00725,0.633965468
0.00725,0.633965632
0.007250001,0.633966561
0.007250001,0.633967782
0.007250001,0.633968104
0.007250001,0.633968619
0.007250002,0.633968881
0.007250002,0.63396757
0.007250002,0.633967239
0.007250002,0.633966576
0.007250002,0.63396525
0.007250003,0.633962598
0.007250004,0.633957295
0.007250006,0.633946688
0.00725001,0.633925476
0.007250018,0.633883057
0.007250035,0.63379824
0.007250067,0.63362869
0.007250133,0.633289922
0.007250264,0.632613717
0.007250526,0.63126661
0.007251051,0.628593475
0.007252099,0.623330422
0.007254196,0.613128636
0.007258391,0.593957072
0.007266779,0.560065225
0.007283556,0.506889111
0.007308556,0.454133467
0.007333556,0.42248008
0.007358556,0.403488048
0.007375001,0.395441726
0.007375001,0.395441636
0.007375001,0.395441354
0.007375002,0.39544019
0.007375002,0.395438793
0.007375002,0.39543836
0.007375002,0.395437494
0.007375003,0.395435764
0.007375003,0.395432302
0.007375004,0.395425379
0.007375007,0.395411534
0.007375012,0.395383845
0.007375022,0.395328476
0.007375043,0.395217772
0.007375084,0.3949965
0.007375166,0.3945545
0.00737533,0.393672669
0.007375657,0.391917647
0.007376313,0.388441882
0.007377623,0.381625258
0.007380245,0.368514397
0.007385488,0.344252105
0.007395973,0.30263543
0.007416945,0.241045976
0.007441945,0.194627585
0.007466945,0.166776551
0.007491945,0.150065931
0.0075,0.146328815
0.0075,0.146328923
0.0075,0.146329437
0.007500001,0.146332267
0.007500001,0.146335964
0.007500001,0.146337002
0.007500001,0.146338821
0.007500002,0.146340925
0.007500002,0.146340473
0.007500002,0.146340126
0.007500002,0.146339431
0.007500002,0.146338042
0.007500003,0.146335263
0.007500004,0.146329706
0.007500006,0.146318593
0.00750001,0.146296367
0.007500018,0.146251922
0.007500035,0.146163053
0.007500067,0.145985401
0.007500133,0.145630448
0.007500264,0.144921935
0.007500526,0.143510467
0.007501051,0.140709615
0.007502099,0.135195105
0.007504196,0.1245059
0.007508391,0.10441836
0.007516779,0.068907235
0.007533556,0.013190484
0.007558556,-0.04208571
0.007583556,-0.075251426
0.007608556,-0.095150856
0.007625001,-0.103581613
0.007625001,-0.103581705
0.007625001,-0.103581991
0.007625002,-0.103583162
0.007625002,-0.103584566
0.007625002,-0.103585
0.007625002,-0.103585869
0.007625003,-0.103587606
0.007625003,-0.10359108
0.007625004,-0.103598028
0.007625007,-0.103611923
0.007625012,-0.103639712
0.007625022,-0.103695281
0.007625043,-0.103806384
0.007625084,-0.104028455
0.007625166,-0.104472052
0.00762533,-0.105357068
0.007625657,-0.107118428
0.007626313,-0.110606744
0.007627623,-0.117447985
0.007630245,-0.130606194
0.007635488,-0.154956105
0.007645973,-0.196723071
0.007666945,-0.258534945
0.007691945,-0.305120967
0.007716945,-0.33307258
0.007741945,-0.349843548
0.00775,-0.353594159
0.00775,-0.353594152
0.00775,-0.353594038
0.007750001,-0.353593209
0.007750001,-0.353592062
0.007750001,-0.353591761
0.007750001,-0.353591285
0.007750002,-0.353591102
0.007750002,-0.353592523
0.007750002,-0.35359287
0.007750002,-0.353593565
0.007750002,-0.353594954
0.007750003,-0.353597733
0.007750004,-0.353603292
0.007750006,-0.353614408
0.00775001,-0.353636639
0.007750018,-0.353681095
0.007750035,-0.353769987
0.007750067,-0.353947682
0.007750133,-0.354302723
0.007750264,-0.355011411
0.007750526,-0.356423227
0.007751051,-0.359224771
0.007752099,-0.364740643
0.007754196,-0.375432488
0.007758391,-0.395524987
0.007766779,-0.431044881
0.007783556,-0.486775391
0.007808556,-0.542065235
0.007833556,-0.575239141
0.007858556,-0.595143484
0.007875001,-0.603576323
0.007875001,-0.603576416
0.007875001,-0.603576702
0.007875002,-0.603577873
0.007875002,-0.603579277
0.007875002,-0.603579711
0.007875002,-0.603580579
0.007875003,-0.603582316
0.007875003,-0.603585791
0.007875004,-0.603592739
0.007875007,-0.603606634
0.007875012,-0.603634424
0.007875022,-0.603689994
0.007875043,-0.603801099
0.007875084,-0.604023175
0.007875166,-0.60446678
0.00787533,-0.605351813
0.007875657,-0.607113207
0.007876313,-0.610601592
0.007877623,-0.617442966
0.007880245,-0.630601431
0.007885488,-0.654951817
0.007895973,-0.696719596
0.007916945,-0.758532675
0.007941945,-0.805119605
0.007966945,-0.833071763
0.007991945,-0.849843057
0.008,-0.853593742
0.008,-0.853593434
0.008,-0.85359212
0.008000001,-0.853585291
0.008000001,-0.853576495
0.008000001,-0.853573729
0.008000001,-0.853568198
0.008000002,-0.853557135
0.008000002,-0.85353501
0.008000003,-0.85349076
0.008000006,-0.853402263
0.008000011,-0.853225284
0.008000021,-0.85287138
0.008000042,-0.852163788
0.008000083,-0.850749475
0.008000165,-0.847924321
0.008000329,-0.842287878
0.008000656,-0.831070218
0.008001312,-0.808854011
0.008002622,-0.765283871
0.008005244,-0.681482557
0.008010487,-0.526404108
0.008020972,-0.260400831
0.008041944,0.133263417
0.008066944,0.42995805
0.008091944,0.60797483
0.008116944,0.714784898
0.008125001,0.738677084
0.008125001,0.738677307
0.008125001,0.738677652
0.008125002,0.738677743
0.008125002,0.738677286
0.008125002,0.738677104
0.008125002,0.73867674
0.008125003,0.738676013
0.008125003,0.738674558
0.008125004,0.738671648
0.008125007,0.738665828
0.008125012,0.738654189
0.008125022,0.738630915
0.008125043,0.738584381
0.008125084,0.738491371
0.008125166,0.738305579
0.00812533,0.737934907
0.008125657,0.737197194
0.008126313,0.735736178
0.008127623,0.732870851
0.008130245,0.727359782
0.008135488,0.717161276
0.008145973,0.699667962
0.008166945,0.673779213
0.008191945,0.654267528
0.008216945,0.642560516
0.008241945,0.63553631
0.00825,0.633965436
0.00825,0.633965468
0.00825,0.633965632
0.008250001,0.633966561
0.008250001,0.633967782
0.008250001,0.633968104
0.008250001,0.633968619
0.008250002,0.633968881
0.008250002,0.63396757
0.008250002,0.633967239
0.008250002,0.633966576
0.008250002,0.63396525
0.008250003,0.633962598
0.008250004,0.633957295
0.008250006,0.633946688
0.00825001,0.633925476
0.008250018,0.633883057
0.008250035,0.63379824
0.008250067,0.63362869
0.008250133,0.633289922
0.008250264,0.632613717
0.008250526,0.63126661
0.008251051,0.628593475
0.008252099,0.623330422
0.008254196,0.613128636
0.008258391,0.593957072
0.008266779,0.560065225
0.008283556,0.506889111
0.008308556,0.454133467
0.008333556,0.42248008
0.008358556,0.403488048
0.008375001,0.395441726
0.008375001,0.395441636
0.008375001,0.395441354
0.008375002,0.39544019
0.008375002,0.395438793
0.008375002,0.39543836
0.008375002,0.395437494
0.008375003,0.395435764
0.008375003,0.395432302
0.008375004,0.395425379
0.008375007,0.395411534
0.008375012,0.395383845
0.008375022,0.395328476
0.008375043,0.395217772
0.008375084,0.3949965
0.008375166,0.3945545
0.00837533,0.393672669
0.008375657,0.391917647
0.008376313,0.388441882
0.008377623,0.381625258
0.008380245,0.368514397
0.008385488,0.344252105
0.008395973,0.30263543
0.008416945,0.241045976
0.008441945,0.194627585
0.008466945,0.166776551
0.008491945,0.150065931
0.0085,0.146328815
0.0085,0.146328923
0.0085,0.146329437
0.008500001,0.146332267
0.008500001,0.146335964
0.008500001,0.146337002
0.008500001,0.146338821
0.008500002,0.146340925
0.008500002,0.146340473
0.008500002,0.146340126
0.008500002,0.146339431
0.008500002,0.146338042
0.008500003,0.146335263
0.008500004,0.146329706
0.008500006,0.146318593
0.00850001,0.146296367
0.008500018,0.146251922
0.008500035,0.146163053
0.008500067,0.145985401
0.008500133,0.145630448
0.008500264,0.144921935
0.008500526,0.143510467
0.008501051,0.140709615
0.008502099,0.135195105
0.008504196,0.1245059
0.008508391,0.10441836
0.008516779,0.068907236
0.008533556,0.013190484
0.008558556,-0.04208571
0.008583556,-0.075251426
0.008608556,-0.095150856
0.008625001,-0.103581613
0.008625001,-0.103581705
0.008625001,-0.103581991
0.008625002,-0.103583162
0.008625002,-0.103584566
0.008625002,-0.103585
0.008625002,-0.103585869
0.008625003,-0.103587606
0.008625003,-0.10359108
0.008625004,-0.103598028
0.008625007,-0.103611923
0.008625012,-0.103639712
0.008625022,-0.103695281
0.008625043,-0.103806384
0.008625084,-0.104028455
0.008625166,-0.104472052
0.00862533,-0.105357068
0.008625657,-0.107118428
0.008626313,-0.110606744
0.008627623,-0.117447985
0.008630245,-0.130606194
0.008635488,-0.154956105
0.008645973,-0.196723071
0.008666945,-0.258534945
0.008691945,-0.305120967
0.008716945,-0.33307258
0.008741945,-0.349843548
0.00875,-0.353594159
0.00875,-0.353594152
0.00875,-0.353594038
0.008750001,-0.353593209
0.008750001,-0.353592062
0.008750001,-0.353591761
0.008750001,-0.353591285
0.008750002,-0.353591102
0.008750002,-0.353592523
0.008750002,-0.35359287
0.008750002,-0.353593565
0.008750002,-0.353594954
0.008750003,-0.353597733
0.008750004,-0.353603292
0.008750006,-0.353614408
0.00875001,-0.353636639
0.008750018,-0.353681095
0.008750035,-0.353769987
0.008750067,-0.353947682
0.008750133,-0.354302723
0.008750264,-0.355011411
0.008750526,-0.356423227
0.008751051,-0.359224771
0.008752099,-0.364740643
0.008754196,-0.375432488
0.008758391,-0.395524987
0.008766779,-0.431044881
0.008783556,-0.486775391
0.008808556,-0.542065235
0.008833556,-0.575239141
0.008858556,-0.595143484
0.008875001,-0.603576323
0.008875001,-0.603576416
0.008875001,-0.603576702
0.008875002,-0.603577873
0.008875002,-0.603579277
0.008875002,-0.603579711
0.008875002,-0.603580579
0.008875003,-0.603582316
0.008875003,-0.603585791
0.008875004,-0.603592739
0.008875007,-0.603606634
0.008875012,-0.603634424
0.008875022,-0.603689994
0.008875043,-0.603801099
0.008875084,-0.604023175
0.008875166,-0.60446678
0.00887533,-0.605351813
0.008875657,-0.607113207
0.008876313,-0.610601592
0.008877623,-0.617442966
0.008880245,-0.630601431
0.008885488,-0.654951817
0.008895973,-0.696719596
0.008916945,-0.758532675
0.008941945,-0.805119605
0.008966945,-0.833071763
0.008991945,-0.849843057
0.009,-0.853593742
0.009,-0.853593434
0.009,-0.85359212
0.009000001,-0.853585291
0.009000001,-0.853576495
0.009000001,-0.853573729
0.009000001,-0.853568198
0.009000002,-0.853557135
0.009000002,-0.85353501
0.009000003,-0.85349076
0.009000006,-0.853402263
0.009000011,-0.853225284
0.009000021,-0.85287138
0.009000042,-0.852163788
0.009000083,-0.850749475
0.009000165,-0.847924321
0.009000329,-0.842287878
0.009000656,-0.831070218
0.009001312,-0.808854011
0.009002622,-0.765283871
0.009005244,-0.681482557
0.009010487,-0.526404108
0.009020972,-0.260400831
0.009041944,0.133263417
0.009066944,0.42995805
0.009091944,0.60797483
0.009116944,0.714784898
0.009125001,0.738677084
0.009125001,0.738677307
0.009125001,0.738677652
0.009125002,0.738677743
0.009125002,0.738677286
0.009125002,0.738677104
0.009125002,0.73867674
0.009125003,0.738676013
0.009125003,0.738674558
0.009125004,0.738671648
0.009125007,0.738665828
0.009125012,0.738654189
0.009125022,0.738630915
0.009125043,0.738584381
0.009125084,0.738491371
0.009125166,0.738305579
0.00912533,0.737934907
0.009125657,0.737197194
0.009126313,0.735736178
0.009127623,0.732870851
0.009130245,0.727359782
0.009135488,0.717161276
0.009145973,0.699667962
0.009166945,0.673779213
0.009191945,0.654267528
0.009216945,0.642560516
0.009241945,0.63553631
0.00925,0.633965436
0.00925,0.633965468
0.00925,0.633965632
0.009250001,0.633966561
0.009250001,0.633967782
0.009250001,0.633968104
0.009250001,0.633968619
0.009250002,0.633968881
0.009250002,0.633967571
0.009250002,0.633967239
0.009250002,0.633966576
0.009250002,0.63396525
0.009250003,0.633962598
0.009250004,0.633957295
0.009250006,0.633946688
0.00925001,0.633925476
0.009250018,0.633883057
0.009250035,0.63379824
0.009250067,0.63362869
0.009250133,0.633289922
0.009250264,0.632613717
0.009250526,0.63126661
0.009251051,0.628593475
0.009252099,0.623330422
0.009254196,0.613128636
0.009258391,0.593957072
0.009266779,0.560065225
0.009283556,0.506889111
0.009308556,0.454133467
0.009333556,0.42248008
0.009358556,0.403488048
0.009375001,0.395441726
0.009375001,0.395441636
0.009375001,0.395441354
0.009375002,0.39544019
0.009375002,0.395438793
0.009375002,0.39543836
0.009375002,0.395437494
0.009375003,0.395435764
0.009375003,0.395432302
0.009375004,0.395425379
0.009375007,0.395411534
0.009375012,0.395383845
0.009375022,0.395328476
0.009375043,0.395217772
0.009375084,0.3949965
0.009375166,0.3945545
0.00937533,0.393672669
0.009375657,0.391917647
0.009376313,0.388441882
0.009377623,0.381625258
0.009380245,0.368514397
0.009385488,0.344252105
0.009395973,0.30263543
0.009416945,0.241045976
0.009441945,0.194627585
0.009466945,0.166776551
0.009491945,0.150065931
0.0095,0.146328815
0.0095,0.146328923
0.0095,0.146329437
0.009500001,0.146332267
0.009500001,0.146335964
0.009500001,0.146337002
0.009500001,0.146338821
0.009500002,0.146340925
0.009500002,0.146340473
0.009500002,0.146340126
0.009500002,0.146339431
0.009500002,0.146338042
0.009500003,0.146335263
0.009500004,0.146329706
0.009500006,0.146318593
0.00950001,0.146296367
0.009500018,0.146251922
0.009500035,0.146163053
0.009500067,0.145985401
0.009500133,0.145630448
0.009500264,0.144921935
0.009500526,0.143510467
0.009501051,0.140709615
0.009502099,0.135195105
0.009504196,0.1245059
0.009508391,0.10441836
0.009516779,0.068907236
0.009533556,0.013190484
0.009558556,-0.04208571
0.009583556,-0.075251426
0.009608556,-0.095150856
0.009625001,-0.103581613
0.009625001,-0.103581705
0.009625001,-0.103581991
0.009625002,-0.103583162
0.009625002,-0.103584566
0.009625002,-0.103585
0.009625002,-0.103585869
0.009625003,-0.103587606
0.009625003,-0.10359108
0.009625004,-0.103598028
0.009625007,-0.103611923
0.009625012,-0.103639712
0.009625022,-0.103695281
0.009625043,-0.103806384
0.009625084,-0.104028455
0.009625166,-0.104472052
0.00962533,-0.105357068
0.009625657,-0.107118428
0.009626313,-0.110606744
0.009627623,-0.117447985
0.009630245,-0.130606194
0.009635488,-0.154956105
0.009645973,-0.196723071
0.009666945,-0.258534945
0.009691945,-0.305120967
0.009716945,-0.33307258
0.009741945,-0.349843548
0.00975,-0.353594159
0.00975,-0.353594152
0.00975,-0.353594038
0.009750001,-0.353593209
0.009750001,-0.353592062
0.009750001,-0.353591761
0.009750001,-0.353591285
0.009750002,-0.353591102
0.009750002,-0.353592523
0.009750002,-0.35359287
0.009750002,-0.353593565
0.009750002,-0.353594954
0.009750003,-0.353597733
0.009750004,-0.353603292
0.009750006,-0.353614408
0.00975001,-0.353636639
0.009750018,-0.353681095
0.009750035,-0.353769987
0.009750067,-0.353947682
0.009750133,-0.354302723
0.009750264,-0.355011411
0.009750526,-0.356423227
0.009751051,-0.359224771
0.009752099,-0.364740643
0.009754196,-0.375432488
0.009758391,-0.395524987
0.009766779,-0.431044881
0.009783556,-0.486775391
0.009808556,-0.542065235
0.009833556,-0.575239141
0.009858556,-0.595143484
0.009875001,-0.603576323
0.009875001,-0.603576416
0.009875001,-0.603576702
0.009875002,-0.603577873
0.009875002,-0.603579277
0.009875002,-0.603579711
0.009875002,-0.603580579
0.009875003,-0.603582316
0.009875003,-0.603585791
0.009875004,-0.603592739
0.009875007,-0.603606634
0.009875012,-0.603634424
0.009875022,-0.603689994
0.009875043,-0.603801099
0.009875084,-0.604023175
0.009875166,-0.60446678
0.00987533,-0.605351813
0.009875657,-0.607113207
0.009876313,-0.610601592
0.009877623,-0.617442966
0.009880245,-0.630601431
0.009885488,-0.654951817
0.009895973,-0.696719596
0.009916945,-0.758532675
0.009941945,-0.805119605
0.009966945,-0.833071763
0.009991945,-0.849843057
0.01,-0.853593742
